=== 自动建图数据 ===
总步数: 2492
总时间: 234.56秒
建图方式: 自动探索算法

=== 扫描数据 ===
步数,时间,X,Y,角度,前方,左侧,右侧,后方,最小距离
1775,188.67,17.750,0.000,-2.727,2.60,1.92,5.00,2.99,1.92
1776,188.74,17.760,0.000,-2.727,2.60,1.91,5.00,2.97,1.91
1777,188.80,17.770,0.000,-2.727,2.60,1.93,5.00,3.00,1.93
1778,188.86,17.780,0.000,-2.727,2.58,1.92,5.00,3.00,1.92
1779,188.93,17.790,0.000,-2.727,2.59,1.93,5.00,3.01,1.93
1780,188.99,17.800,0.000,-2.727,2.57,1.91,5.00,3.02,1.91
1781,189.06,17.810,0.000,-2.727,2.57,1.92,5.00,3.02,1.92
1782,189.12,17.820,0.000,-2.727,2.55,1.91,5.00,3.03,1.91
1783,189.18,17.830,0.000,-2.727,2.56,1.92,5.00,3.05,1.92
1784,189.25,17.840,0.000,-2.727,2.55,1.92,5.00,3.05,1.92
1785,189.31,17.850,0.000,-2.727,2.54,1.92,5.00,3.06,1.92
1786,189.38,17.860,0.000,-2.727,2.55,1.92,5.00,3.07,1.92
1787,189.44,17.870,0.000,-2.727,2.52,1.91,5.00,3.06,1.91
1788,189.50,17.880,0.000,-2.727,2.53,1.92,5.00,3.06,1.92
1789,189.57,17.890,0.000,-2.727,2.53,1.92,5.00,3.09,1.92
1790,189.63,17.900,0.000,-2.727,2.52,1.92,5.00,3.08,1.92
1791,189.70,17.910,0.000,-2.727,2.51,1.92,5.00,3.10,1.92
1792,189.76,17.920,0.000,-2.727,2.52,1.93,5.00,3.10,1.93
1793,189.82,17.930,0.000,-2.727,2.51,1.92,5.00,3.10,1.92
1794,189.89,17.940,0.000,-2.727,2.49,1.92,5.00,3.12,1.92
1795,189.95,17.950,0.000,-2.727,2.49,1.92,5.00,3.11,1.92
1796,190.02,17.960,0.000,-2.727,2.47,1.91,5.00,3.13,1.91
1797,190.08,17.970,0.000,-2.727,2.47,1.91,5.00,3.13,1.91
1798,190.14,17.980,0.000,-2.727,2.46,1.91,5.00,3.14,1.91
1799,190.21,17.990,0.000,-2.727,2.46,1.92,5.00,3.14,1.92
1800,190.27,18.000,0.000,-2.727,2.46,1.92,5.00,3.15,1.92
1801,190.34,18.010,0.000,-2.810,2.54,1.89,5.00,3.05,1.89
1802,190.40,18.020,0.000,-2.810,2.54,1.89,5.00,3.06,1.89
1803,190.46,18.030,0.000,-2.810,2.53,1.89,5.00,3.07,1.89
1804,190.53,18.040,0.000,-2.810,2.52,1.89,5.00,3.07,1.89
1805,190.59,18.050,0.000,-2.810,2.51,1.88,5.00,3.07,1.88
1806,190.66,18.060,0.000,-2.810,2.51,1.90,5.00,3.07,1.90
1807,190.72,18.070,0.000,-2.810,2.49,1.88,5.00,3.07,1.88
1808,190.78,18.080,0.000,-2.810,2.49,0.30,5.00,3.09,0.30
1809,190.85,18.090,0.000,-2.810,2.50,0.31,5.00,3.11,0.31
1810,190.91,18.100,0.000,-2.810,2.48,0.30,5.00,3.10,0.30
1811,190.98,18.110,0.000,-2.810,2.48,0.30,5.00,3.12,0.30
1812,191.04,18.120,0.000,-2.810,2.47,0.30,5.00,3.11,0.30
1813,191.10,18.130,0.000,-2.810,2.46,0.30,5.00,3.12,0.30
1814,191.17,18.140,0.000,-2.810,2.46,0.29,5.00,3.13,0.29
1815,191.23,18.150,0.000,-2.810,2.45,0.29,5.00,3.14,0.29
1816,191.30,18.160,0.000,-2.810,2.44,0.28,5.00,3.14,0.28
1817,191.36,18.170,0.000,-2.810,2.44,0.29,5.00,3.16,0.29
1818,191.42,18.180,0.000,-2.810,2.42,0.29,5.00,3.14,0.29
1819,191.49,18.190,0.000,-2.810,2.43,0.28,5.00,3.17,0.28
1820,191.55,18.200,0.000,-2.810,2.42,0.28,5.00,3.16,0.28
1821,191.62,18.210,0.000,-2.810,2.41,0.28,5.00,3.16,0.28
1822,191.68,18.220,0.000,-2.810,2.41,0.29,5.00,3.17,0.29
1823,191.74,18.230,0.000,-2.810,2.41,0.27,5.00,3.20,0.27
1824,191.81,18.240,0.000,-2.810,2.38,0.27,5.00,3.18,0.27
1825,191.87,18.250,0.000,-2.810,2.38,0.27,5.00,3.18,0.27
1826,191.94,18.260,0.000,-2.810,2.38,0.26,5.00,3.21,0.26
1827,192.00,18.270,0.000,-2.810,2.38,0.27,5.00,3.22,0.27
1828,192.06,18.280,0.000,-2.810,2.36,0.25,5.00,3.21,0.25
1829,192.13,18.290,0.000,-2.810,2.36,0.27,5.00,3.22,0.27
1830,192.19,18.300,0.000,-2.810,2.36,0.26,5.00,3.24,0.26
1831,192.26,18.310,0.000,-2.895,2.44,0.25,5.00,3.13,0.25
1832,192.32,18.320,0.000,-2.895,2.43,0.26,5.00,3.13,0.26
1833,192.38,18.330,0.000,-2.895,2.42,0.24,5.00,3.13,0.24
1834,192.45,18.340,0.000,-2.895,2.42,0.25,5.00,3.15,0.25
1835,192.51,18.350,0.000,-2.895,2.41,0.24,5.00,3.15,0.24
1836,192.58,18.360,0.000,-2.895,2.40,0.24,5.00,3.16,0.24
1837,192.64,18.370,0.000,-2.895,2.40,0.26,5.00,3.16,0.26
1838,192.70,18.380,0.000,-2.895,2.38,0.24,5.00,3.15,0.24
1839,192.77,18.390,0.000,-2.895,2.38,0.24,5.00,3.16,0.24
1840,192.83,18.400,0.000,-2.895,2.38,0.23,5.00,3.19,0.23
1841,192.90,18.410,0.000,-2.895,2.37,0.24,5.00,3.18,0.24
1842,192.96,18.420,0.000,-2.895,2.36,0.23,5.00,3.17,0.23
1843,193.02,18.430,0.000,-2.895,2.35,0.23,5.00,3.18,0.23
1844,193.09,18.440,0.000,-2.895,2.36,0.24,5.00,3.20,0.24
1845,193.15,18.450,0.000,-2.895,2.34,0.23,5.00,3.20,0.23
1846,193.22,18.460,0.000,-2.895,2.35,0.23,5.00,3.23,0.23
1847,193.28,18.470,0.000,-2.895,2.34,0.22,5.00,3.23,0.22
1848,193.34,18.480,0.000,-2.895,2.32,0.23,5.00,3.22,0.23
1849,193.41,18.490,0.000,-2.895,2.33,0.23,5.00,3.25,0.23
1850,193.47,18.500,0.000,-2.895,2.31,0.21,5.00,3.24,0.21
1851,193.54,18.510,0.000,-2.895,2.31,0.24,5.00,3.25,0.24
1852,193.60,18.520,0.000,-2.895,2.31,0.27,5.00,3.26,0.27
1853,193.66,18.530,0.000,-2.895,2.29,0.28,5.00,3.26,0.28
1854,193.73,18.540,0.000,-2.895,2.28,0.32,5.00,3.27,0.32
1855,193.79,18.550,0.000,-2.895,2.29,0.35,5.00,3.29,0.35
1856,193.86,18.560,0.000,-2.895,2.27,0.37,5.00,3.28,0.37
1857,193.92,18.570,0.000,-2.895,2.27,0.41,5.00,3.30,0.41
1858,193.98,18.580,0.000,-2.895,2.26,0.41,5.00,3.28,0.41
1859,194.05,18.590,0.000,-2.895,2.26,0.47,5.00,3.31,0.47
1860,194.11,18.600,0.000,-2.895,2.25,0.49,5.00,3.31,0.49
1861,194.18,18.610,0.000,-2.895,2.24,0.52,5.00,3.30,0.52
1862,194.24,18.620,0.000,-2.895,2.24,1.82,5.00,3.33,1.82
1863,194.30,18.630,0.000,-2.895,2.24,1.81,5.00,3.33,1.81
1864,194.37,18.640,0.000,-2.895,2.23,1.81,5.00,3.34,1.81
1865,194.43,18.650,0.000,-2.895,2.22,1.81,5.00,3.33,1.81
1866,194.50,18.660,0.000,-2.895,2.21,1.81,5.00,3.34,1.81
1867,194.56,18.670,0.000,-2.895,2.20,1.81,5.00,3.34,1.81
1868,194.62,18.680,0.000,-2.895,2.20,1.81,5.00,3.35,1.81
1869,194.69,18.690,0.000,-2.895,2.19,1.80,5.00,3.35,1.80
1870,194.75,18.700,0.000,-2.895,2.19,1.81,5.00,3.38,1.81
1871,194.82,18.710,0.000,-2.895,2.18,1.80,5.00,3.36,1.80
1872,194.88,18.720,0.000,-2.895,2.17,1.80,5.00,3.36,1.80
1873,194.94,18.730,0.000,-2.895,2.17,1.80,5.00,3.39,1.80
1874,195.01,18.740,0.000,-2.895,2.15,1.79,5.00,3.38,1.79
1875,195.07,18.750,0.000,-2.895,2.16,1.80,5.00,3.41,1.80
1876,195.14,18.760,0.000,-2.895,2.15,1.79,5.00,3.41,1.79
1877,195.20,18.770,0.000,-2.895,2.15,1.80,5.00,3.42,1.80
1878,195.26,18.780,0.000,-2.895,2.14,1.79,5.00,3.43,1.79
1879,195.33,18.790,0.000,-2.895,2.12,1.79,5.00,3.41,1.79
1880,195.39,18.800,0.000,-2.895,2.13,1.79,5.00,3.44,1.79
1881,195.46,18.810,0.000,-2.895,2.12,1.79,5.00,3.45,1.79
1882,195.52,18.820,0.000,-2.895,2.11,1.79,5.00,3.45,1.79
1883,195.58,18.830,0.000,-2.895,2.10,1.78,5.00,3.45,1.78
1884,195.65,18.840,0.000,-2.895,2.10,1.79,5.00,3.45,1.79
1885,195.71,18.850,0.000,-2.895,2.10,1.78,5.00,3.47,1.78
1886,195.78,18.860,0.000,-2.895,2.08,1.78,5.00,3.48,1.78
1887,195.84,18.870,0.000,-2.895,2.07,1.77,5.00,3.47,1.77
1888,195.90,18.880,0.000,-2.895,2.07,1.77,5.00,3.49,1.77
1889,195.97,18.890,0.000,-2.895,2.07,1.78,5.00,3.50,1.78
1890,196.03,18.900,0.000,-2.895,2.07,1.78,5.00,5.00,1.78
1891,196.10,18.910,0.000,-2.983,2.13,1.72,5.00,3.35,1.72
1892,196.16,18.920,0.000,-2.983,2.13,1.74,5.00,3.37,1.74
1893,196.22,18.930,0.000,-2.983,2.11,1.71,5.00,3.37,1.71
1894,196.29,18.940,0.000,-2.983,2.13,1.74,5.00,3.37,1.74
1895,196.35,18.950,0.000,-2.983,2.11,1.73,5.00,3.40,1.73
1896,196.42,18.960,0.000,-2.983,2.11,1.72,5.00,3.38,1.72
1897,196.48,18.970,0.000,-2.983,2.10,1.73,5.00,3.40,1.73
1898,196.54,18.980,0.000,-2.983,2.09,1.72,5.00,3.40,1.72
1899,196.61,18.990,0.000,-2.983,2.09,1.73,5.00,3.41,1.73
1900,196.67,19.000,0.000,-2.983,2.08,1.72,5.00,3.42,1.72
1901,196.74,19.010,0.000,-2.983,2.08,1.72,5.00,3.44,1.72
1902,196.80,19.020,0.000,-2.983,2.07,1.72,5.00,3.41,1.72
1903,196.86,19.030,0.000,-2.983,2.06,1.71,5.00,3.45,1.71
1904,196.93,19.040,0.000,-2.983,2.05,1.72,5.00,3.44,1.72
1905,196.99,19.050,0.000,-2.983,2.04,1.70,5.00,3.44,1.70
1906,197.06,19.060,0.000,-2.983,2.03,1.70,5.00,3.46,1.70
1907,197.12,19.070,0.000,-2.983,2.03,1.71,5.00,3.46,1.71
1908,197.18,19.080,0.000,-2.983,2.02,1.71,5.00,3.46,1.71
1909,197.25,19.090,0.000,-2.983,2.02,1.70,5.00,3.48,1.70
1910,197.31,19.100,0.000,-2.983,2.01,1.71,5.00,5.00,1.71
1911,197.38,19.110,0.000,-2.983,2.01,1.70,5.00,5.00,1.70
1912,197.44,19.120,0.000,-2.983,2.00,1.70,5.00,5.00,1.70
1913,197.50,19.130,0.000,-2.983,2.01,1.71,5.00,5.00,1.71
1914,197.57,19.140,0.000,-2.983,1.99,1.70,5.00,5.00,1.70
1915,197.63,19.150,0.000,-2.983,1.98,1.70,5.00,5.00,1.70
1916,197.70,19.160,0.000,-2.983,1.98,1.70,5.00,5.00,1.70
1917,197.76,19.170,0.000,-2.983,1.97,1.69,5.00,5.00,1.69
1918,197.82,19.180,0.000,-2.983,1.97,1.70,5.00,5.00,1.70
1919,197.89,19.190,0.000,-2.983,1.95,1.69,5.00,5.00,1.69
1920,197.95,19.200,0.000,-2.983,1.94,1.69,5.00,5.00,1.69
1921,198.02,19.210,0.000,-2.983,1.95,1.69,5.00,5.00,1.69
1922,198.08,19.220,0.000,-2.983,1.94,1.69,5.00,5.00,1.69
1923,198.14,19.230,0.000,-2.983,1.93,1.69,5.00,5.00,1.69
1924,198.21,19.240,0.000,-2.983,1.93,1.68,5.00,5.00,1.68
1925,198.27,19.250,0.000,-2.983,1.92,1.68,5.00,5.00,1.68
1926,198.34,19.260,0.000,-2.983,1.91,1.68,5.00,5.00,1.68
1927,198.40,19.270,0.000,-2.983,1.91,1.68,5.00,5.00,1.68
1928,198.46,19.280,0.000,-2.983,1.90,1.68,5.00,5.00,1.68
1929,198.53,19.290,0.000,-2.983,1.88,1.67,5.00,5.00,1.67
1930,198.59,19.300,0.000,-2.983,1.89,1.67,5.00,5.00,1.67
1931,198.66,19.310,0.000,-2.983,1.87,1.66,5.00,5.00,1.66
1932,198.72,19.320,0.000,-2.983,1.88,1.66,5.00,5.00,1.66
1933,198.78,19.330,0.000,-2.983,1.87,1.66,5.00,5.00,1.66
1934,198.85,19.340,0.000,-2.983,1.86,1.66,5.00,5.00,1.66
1935,198.91,19.350,0.000,-2.983,1.85,1.65,5.00,5.00,1.65
1936,198.98,19.360,0.000,-2.983,1.85,1.66,5.00,5.00,1.66
1937,199.04,19.370,0.000,-2.983,1.85,1.66,5.00,5.00,1.66
1938,199.10,19.380,0.000,-2.983,1.83,1.65,5.00,5.00,1.65
1939,199.17,19.390,0.000,-2.983,1.82,1.64,5.00,5.00,1.64
1940,199.23,19.400,0.000,-2.983,1.83,1.65,5.00,5.00,1.65
1941,199.30,19.410,0.000,-2.983,1.82,1.64,5.00,5.00,1.64
1942,199.36,19.420,0.000,-2.983,1.82,1.65,5.00,5.00,1.65
1943,199.42,19.430,0.000,-2.983,1.80,1.63,5.00,5.00,1.63
1944,199.49,19.440,0.000,-2.983,1.79,1.63,5.00,5.00,1.63
1945,199.55,19.450,0.000,-2.983,1.80,1.64,5.00,5.00,1.64
1946,199.62,19.460,0.000,-2.983,1.79,1.64,1.25,5.00,1.25
1947,199.68,19.470,0.000,-2.983,1.78,1.63,1.20,5.00,1.20
1948,199.74,19.480,0.000,-2.983,1.78,1.63,1.15,5.00,1.15
1949,199.81,19.490,0.000,-2.983,1.77,1.63,1.11,5.00,1.11
1950,199.87,19.500,0.000,-2.983,1.77,1.62,1.06,5.00,1.06
1951,199.94,19.510,0.000,-2.983,1.75,1.62,1.00,5.00,1.00
1952,200.00,19.520,0.000,-2.983,1.75,1.62,0.93,5.00,0.93
1953,200.06,19.530,0.000,-2.983,1.75,1.62,0.91,5.00,0.91
1954,200.13,19.540,0.000,-2.983,1.74,1.62,0.90,5.00,0.90
1955,200.19,19.550,0.000,-2.983,1.73,1.61,0.90,5.00,0.90
1956,200.26,19.560,0.000,-2.983,1.73,1.62,0.90,5.00,0.90
1957,200.32,19.570,0.000,-2.983,1.71,1.61,0.91,5.00,0.91
1958,200.38,19.580,0.000,-2.983,1.71,1.61,0.91,5.00,0.91
1959,200.45,19.590,0.000,-2.983,1.70,1.60,0.90,5.00,0.90
1960,200.51,19.600,0.000,-2.983,1.70,1.60,0.91,5.00,0.91
1961,200.58,19.610,0.000,-2.983,1.68,1.59,0.90,5.00,0.90
1962,200.64,19.620,0.000,-2.983,1.69,1.60,0.92,5.00,0.92
1963,200.70,19.630,0.000,-2.983,1.68,1.59,0.91,5.00,0.91
1964,200.77,19.640,0.000,-2.983,1.67,1.59,0.90,5.00,0.90
1965,200.83,19.650,0.000,-2.983,1.66,1.59,0.91,5.00,0.91
1966,200.90,19.660,0.000,-2.983,1.66,1.58,0.91,5.00,0.91
1967,200.96,19.670,0.000,-2.983,1.65,1.58,0.91,5.00,0.91
1968,201.02,19.680,0.000,-2.983,1.65,1.58,0.92,5.00,0.92
1969,201.09,19.690,0.000,-2.983,1.64,1.58,0.91,5.00,0.91
1970,201.15,19.700,0.000,-2.983,1.63,1.57,0.91,5.00,0.91
1971,201.22,19.710,0.000,-2.983,1.63,1.57,0.91,5.00,0.91
1972,201.28,19.720,0.000,-2.983,1.62,1.57,0.92,5.00,0.92
1973,201.34,19.730,0.000,-2.983,1.60,1.57,0.92,5.00,0.92
1974,201.41,19.740,0.000,-2.983,1.60,1.57,0.92,5.00,0.92
1975,201.47,19.750,0.000,-2.983,1.60,1.57,0.92,5.00,0.92
1976,201.54,19.760,0.000,-2.983,1.60,1.57,0.92,5.00,0.92
1977,201.60,19.770,0.000,-2.983,1.58,1.55,0.91,5.00,0.91
1978,201.66,19.780,0.000,-2.983,1.59,1.56,0.93,5.00,0.93
1979,201.73,19.790,0.000,-2.983,1.58,1.55,0.93,5.00,0.93
1980,201.79,19.800,0.000,-2.983,1.57,1.54,0.92,5.00,0.92
1981,201.86,19.810,0.000,-2.898,1.51,1.61,0.94,5.00,0.94
1982,201.92,19.820,0.000,-2.898,1.51,1.61,0.94,5.00,0.94
1983,201.98,19.830,0.000,-2.898,1.51,1.61,0.94,5.00,0.94
1984,202.05,19.840,0.000,-2.898,1.49,1.60,0.94,5.00,0.94
1985,202.11,19.850,0.000,-2.898,1.49,1.59,0.94,5.00,0.94
1986,202.18,19.860,0.000,-2.898,1.48,0.34,0.94,5.00,0.34
1987,202.24,19.870,0.000,-2.898,1.47,0.34,0.95,5.00,0.34
1988,202.30,19.880,0.000,-2.898,1.47,0.35,2.37,5.00,0.35
1989,202.37,19.890,0.000,-2.898,1.46,0.34,2.37,5.00,0.34
1990,202.43,19.900,0.000,-2.898,1.45,0.33,2.36,5.00,0.33
1991,202.50,19.910,0.000,-2.898,1.46,0.35,2.39,5.00,0.35
1992,202.56,19.920,0.000,-2.898,1.44,0.34,2.38,5.00,0.34
1993,202.62,19.930,0.000,-2.898,1.44,0.34,2.38,5.00,0.34
1994,202.69,19.940,0.000,-2.898,1.43,0.34,2.38,5.00,0.34
1995,202.75,19.950,0.000,-2.898,1.42,0.33,2.39,5.00,0.33
1996,202.82,19.960,0.000,-2.898,1.42,0.33,2.39,5.00,0.33
1997,202.88,19.970,0.000,-2.898,1.41,0.33,2.39,5.00,0.33
1998,202.94,19.980,0.000,-2.898,1.40,0.33,2.39,5.00,0.33
1999,203.01,19.990,0.000,-2.898,1.40,0.33,2.39,5.00,0.33
2000,203.07,20.000,0.000,-2.898,1.40,0.33,2.40,5.00,0.33
2001,203.14,20.010,0.000,-2.898,1.38,0.32,2.40,5.00,0.32
2002,203.20,20.020,0.000,-2.898,1.38,0.32,2.40,5.00,0.32
2003,203.26,20.030,0.000,-2.898,1.38,0.32,2.40,5.00,0.32
2004,203.33,20.040,0.000,-2.898,1.37,0.32,2.40,5.00,0.32
2005,203.39,20.050,0.000,-2.898,1.36,0.31,2.41,5.00,0.31
2006,203.46,20.060,0.000,-2.898,1.36,0.32,2.41,5.00,0.32
2007,203.52,20.070,0.000,-2.898,1.35,0.32,2.40,5.00,0.32
2008,203.58,20.080,0.000,-2.898,1.34,0.31,2.40,5.00,0.31
2009,203.65,20.090,0.000,-2.898,1.33,0.31,2.40,5.00,0.31
2010,203.71,20.100,0.000,-2.898,1.33,0.31,2.41,5.00,0.31
2011,203.78,20.110,0.000,-2.898,1.32,0.30,2.41,5.00,0.30
2012,203.84,20.120,0.000,-2.898,1.31,0.31,2.41,5.00,0.31
2013,203.90,20.130,0.000,-2.898,1.31,0.30,2.41,5.00,0.30
2014,203.97,20.140,0.000,-2.898,1.30,0.30,2.42,5.00,0.30
2015,204.03,20.150,0.000,-2.898,1.29,0.29,2.41,5.00,0.29
2016,204.10,20.160,0.000,-2.898,1.29,0.30,2.42,5.00,0.30
2017,204.16,20.170,0.000,-2.898,1.27,0.28,2.41,5.00,0.28
2018,204.22,20.180,0.000,-2.898,1.28,0.30,2.43,5.00,0.30
2019,204.29,20.190,0.000,-2.898,1.27,0.29,2.43,5.00,0.29
2020,204.35,20.200,0.000,-2.898,1.26,0.30,5.00,5.00,0.30
2021,204.42,20.210,0.000,-2.898,1.26,0.29,5.00,5.00,0.29
2022,204.48,20.220,0.000,-2.898,1.26,0.29,5.00,5.00,0.29
2023,204.54,20.230,0.000,-2.898,1.24,0.28,5.00,5.00,0.28
2024,204.61,20.240,0.000,-2.898,1.24,0.29,5.00,5.00,0.29
2025,204.67,20.250,0.000,-2.898,1.24,0.29,5.00,5.00,0.29
2026,204.74,20.260,0.000,-2.898,1.23,0.29,5.00,5.00,0.29
2027,204.80,20.270,0.000,-2.898,1.22,0.28,5.00,5.00,0.28
2028,204.86,20.280,0.000,-2.898,1.21,0.28,5.00,5.00,0.28
2029,204.93,20.290,0.000,-2.898,1.21,0.28,5.00,5.00,0.28
2030,204.99,20.300,0.000,-2.898,1.20,0.28,5.00,5.00,0.28
2031,205.06,20.310,0.000,-2.898,1.18,0.26,5.00,5.00,0.26
2032,205.12,20.320,0.000,-2.898,1.18,0.26,5.00,5.00,0.26
2033,205.18,20.330,0.000,-2.898,1.17,0.30,5.00,5.00,0.30
2034,205.25,20.340,0.000,-2.898,1.18,0.34,5.00,5.00,0.34
2035,205.31,20.350,0.000,-2.898,1.17,0.37,5.00,5.00,0.37
2036,205.38,20.360,0.000,-2.898,1.15,0.39,5.00,5.00,0.39
2037,205.44,20.370,0.000,-2.898,1.15,0.43,5.00,5.00,0.43
2038,205.50,20.380,0.000,-2.898,1.15,0.45,5.00,5.00,0.45
2039,205.57,20.390,0.000,-2.898,1.15,0.48,5.00,5.00,0.48
2040,205.63,20.400,0.000,-2.898,1.13,0.50,5.00,5.00,0.50
2041,205.70,20.410,0.000,-2.987,1.18,1.31,2.42,5.00,1.18
2042,205.76,20.420,0.000,-2.987,1.17,1.31,2.42,5.00,1.17
2043,205.82,20.430,0.000,-2.987,1.17,1.31,2.42,5.00,1.17
2044,205.89,20.440,0.000,-2.987,1.16,1.31,2.42,5.00,1.16
2045,205.95,20.450,0.000,-2.987,1.15,1.30,2.43,5.00,1.15
2046,206.02,20.460,0.000,-2.987,1.14,1.29,2.42,5.00,1.14
2047,206.08,20.470,0.000,-2.987,1.14,1.29,2.43,5.00,1.14
2048,206.14,20.480,0.000,-2.987,1.14,1.30,2.43,5.00,1.14
2049,206.21,20.490,0.000,-2.987,1.13,1.29,2.43,5.00,1.13
2050,206.27,20.500,0.000,-2.987,1.12,1.28,2.44,5.00,1.12
2051,206.34,20.510,0.000,-2.987,1.12,1.27,2.44,5.00,1.12
2052,206.40,20.520,0.000,-2.987,1.11,1.27,2.43,5.00,1.11
2053,206.46,20.530,0.000,-2.987,1.10,1.27,2.44,5.00,1.10
2054,206.53,20.540,0.000,-2.987,1.09,1.27,2.43,5.00,1.09
2055,206.59,20.550,0.000,-2.987,1.09,1.26,5.00,5.00,1.09
2056,206.66,20.560,0.000,-2.987,1.08,1.25,5.00,5.00,1.08
2057,206.72,20.570,0.000,-2.987,1.08,1.26,5.00,5.00,1.08
2058,206.78,20.580,0.000,-2.987,1.07,1.24,5.00,5.00,1.07
2059,206.85,20.590,0.000,-2.987,1.07,1.24,5.00,5.00,1.07
2060,206.91,20.600,0.000,-2.987,1.06,1.23,5.00,5.00,1.06
2061,206.98,20.610,0.000,-2.987,1.04,1.23,5.00,5.00,1.04
2062,207.04,20.620,0.000,-2.987,1.05,1.23,5.00,5.00,1.05
2063,207.10,20.630,0.000,-2.987,1.05,1.23,5.00,5.00,1.05
2064,207.17,20.640,0.000,-2.987,1.03,1.22,5.00,5.00,1.03
2065,207.23,20.650,0.000,-2.987,1.03,1.22,5.00,5.00,1.03
2066,207.30,20.660,0.000,-2.987,1.02,1.21,5.00,5.00,1.02
2067,207.36,20.670,0.000,-2.987,1.01,1.20,5.00,5.00,1.01
2068,207.42,20.680,0.000,-2.987,1.01,1.19,5.00,5.00,1.01
2069,207.49,20.690,0.000,-2.987,1.00,1.20,5.00,5.00,1.00
2070,207.55,20.700,0.000,-2.987,0.99,1.19,5.00,5.00,0.99
2071,207.62,20.710,0.000,-2.987,0.99,1.18,5.00,5.00,0.99
2072,207.68,20.720,0.000,-2.987,0.98,1.19,5.00,5.00,0.98
2073,207.74,20.730,0.000,-2.987,0.97,1.18,5.00,5.00,0.97
2074,207.81,20.740,0.000,-2.987,0.97,1.18,5.00,5.00,0.97
2075,207.87,20.750,0.000,-2.987,0.96,1.16,5.00,5.00,0.96
2076,207.94,20.760,0.000,-2.987,0.95,1.17,5.00,5.00,0.95
2077,208.00,20.770,0.000,-2.987,0.96,1.17,5.00,5.00,0.96
2078,208.06,20.780,0.000,-2.987,0.93,1.15,5.00,5.00,0.93
2079,208.13,20.790,0.000,-2.987,0.93,1.14,5.00,5.00,0.93
2080,208.19,20.800,0.000,-2.987,0.94,1.15,5.00,5.00,0.94
2081,208.26,20.810,0.000,-2.987,0.93,1.14,5.00,5.00,0.93
2082,208.32,20.820,0.000,-2.987,0.91,1.14,5.00,5.00,0.91
2083,208.38,20.830,0.000,-2.987,0.91,1.13,5.00,5.00,0.91
2084,208.45,20.840,0.000,-2.987,0.91,1.13,5.00,5.00,0.91
2085,208.51,20.850,0.000,-2.987,0.90,1.13,5.00,5.00,0.90
2086,208.58,20.860,0.000,-2.987,0.88,1.12,5.00,5.00,0.88
2087,208.64,20.870,0.000,-2.987,0.88,1.11,5.00,5.00,0.88
2088,208.70,20.880,0.000,-2.987,0.88,1.11,5.00,5.00,0.88
2089,208.77,20.890,0.000,-2.987,0.87,1.10,5.00,5.00,0.87
2090,208.83,20.900,0.000,-2.987,0.86,1.10,5.00,5.00,0.86
2091,208.90,20.910,0.000,-2.987,0.85,1.09,5.00,5.00,0.85
2092,208.96,20.920,0.000,-2.987,0.85,1.09,5.00,5.00,0.85
2093,209.02,20.930,0.000,-2.987,0.85,1.09,5.00,5.00,0.85
2094,209.09,20.940,0.000,-2.987,0.84,1.07,5.00,5.00,0.84
2095,209.15,20.950,0.000,-2.987,0.84,1.07,5.00,5.00,0.84
2096,209.22,20.960,0.000,-2.987,0.83,1.08,5.00,5.00,0.83
2097,209.28,20.970,0.000,-2.987,0.82,1.06,5.00,5.00,0.82
2098,209.34,20.980,0.000,-2.987,0.82,1.06,5.00,5.00,0.82
2099,209.41,20.990,0.000,-2.987,0.81,1.06,5.00,5.00,0.81
2100,209.47,21.000,0.000,-2.987,0.80,1.05,5.00,5.00,0.80
2101,209.54,21.010,0.000,-2.902,0.77,1.14,3.33,5.00,0.77
2102,209.60,21.020,0.000,-2.902,0.76,1.13,3.32,5.00,0.76
2103,209.66,21.030,0.000,-2.902,0.76,1.12,3.28,5.00,0.76
2104,209.73,21.040,0.000,-2.902,0.75,1.10,3.31,5.00,0.75
2105,209.79,21.050,0.000,-2.902,0.75,1.11,3.31,5.00,0.75
2106,209.86,21.060,0.000,-2.902,0.73,1.10,3.30,5.00,0.73
2107,209.92,21.070,0.000,-2.902,0.74,1.09,3.25,5.00,0.74
2108,209.98,21.080,0.000,-2.902,0.72,1.09,3.28,5.00,0.72
2109,210.05,21.090,0.000,-2.902,0.72,1.08,3.24,5.00,0.72
2110,210.11,21.100,0.000,-2.902,0.72,1.08,3.29,5.00,0.72
2111,210.18,21.110,0.000,-2.902,0.71,1.07,3.28,5.00,0.71
2112,210.24,21.120,0.000,-2.902,0.70,1.07,3.27,5.00,0.70
2113,210.30,21.130,0.000,-2.902,0.71,1.06,3.23,5.00,0.71
2114,210.37,21.140,0.000,-2.902,0.69,1.06,3.26,5.00,0.69
2115,210.43,21.150,0.000,-2.902,0.68,1.05,3.25,5.00,0.68
2116,210.50,21.160,0.000,-2.902,0.68,1.04,3.25,5.00,0.68
2117,210.56,21.170,0.000,-2.902,0.67,1.02,3.19,5.00,0.67
2118,210.62,21.180,0.000,-2.902,0.66,1.01,3.19,5.00,0.66
2119,210.69,21.190,0.000,-2.902,0.66,1.01,3.24,5.00,0.66
2120,210.75,21.200,0.000,-2.902,0.66,1.01,3.19,5.00,0.66
2121,210.82,21.210,0.000,-2.902,0.64,1.01,3.21,5.00,0.64
